,hktv_ad_id,order_number,additional_parent_order,order_date,order_time_range,delivery_date,delivery_timeslot,app_type,device_type,area,district,delivery_district,delivery_zone,estate_name_en,estate_name_chi,housing_type,sku_id,primary_sku_id,bundle_set,quantity,total_price,primary_category,primary_category_name_en,primary_category_name_chi,primary_store
7184,zRSY/WBeipIb/RTE76rDq1lGzcu48SzKhq1r6NkmrBo=,D5WFxkMS7zNupEiGb3vniSI09galPpKFMoMxcMKTP7g=,,2021-12-19,09-12,2021-12-21,14:00 - 18:00,MAIN,iOS,NT,YUEN LONG NT,NT-KAM,新界港鐵錦上路站店 ,,,Commercial,BZ/nqrQCMXESj3qPWmBjF2AtwhFkUdOawTK3bgUC8dI=,BZ/nqrQCMXESj3qPWmBjF2AtwhFkUdOawTK3bgUC8dI=,,1,50 - 55,AA11852010001,Supermarket,超級市場,GZITkYbn6NxhjUA7mS7Fg4uJBcMOX5S6G/TurGOnKGQ=
7185,MznnzXJc4Rxjk8lMJz+PifxkH+znDDf/IAZ7DB9CfQ0=,rTrC9J7vF3zJgR+pM6a++skQI0Dhg257wq9G++deppc=,,2021-12-19,09-12,2021-12-21,10:00 - 14:00,MAIN,iOS,NT,SAI KUNG NT,ETK,西貢,,,Private,43Ct2IUkkjnz7rtAntAmavDjkJO3a/xBU08OTJdrmi8=,43Ct2IUkkjnz7rtAntAmavDjkJO3a/xBU08OTJdrmi8=,,1,55 - 60,AA11852010001,Supermarket,超級市場,4ao2nC7fuXkBdQmLTyL9s51mJUyNN4BODXd86wlGxmI=
7186,qZEvItNHMK6OLKsqyC7Vb5zI1aYA5pTsJ4AsmZcjAcI=,moYPhwodB8JE1e3VDyi4Smy+5+sMZtyWlkeNvKlAYR8=,,2021-12-19,21-24,2021-12-23,18:00 - 21:00,MAIN,iOS,HK,SAI WAN HO HK,ETH,西灣河,,,Private,RP8C97un/q830gPGR1bUnHVRz3URc0h0wTP+tYA/q90=,RP8C97un/q830gPGR1bUnHVRz3URc0h0wTP+tYA/q90=,,2,600 - 700,AA11852010001,Supermarket,超級市場,esn7aEbr+wXI4jnYA1I8LNAFTXf0BrE/PzAhfQGvUmo=
7187,4ICpMS+83MdkSoZIppGwJj0pm4dE/zPqMmBCJgPKnX8=,FtUUNmx2OYgmjt1maDNZvL9bDimFCLTNyQssMWMp6dE=,,2021-12-19,09-12,2021-12-21,14:00 - 18:00,MAIN,iOS,KLN,YAU TONG KLN,ETK-YTS,油塘舖,,,Commercial,rbo/oN1yAr4r855uCwNWpit/2tBTW04LdmW1Hr3UddY=,rbo/oN1yAr4r855uCwNWpit/2tBTW04LdmW1Hr3UddY=,,1,48 - 50,AA11852010001,Supermarket,超級市場,GZITkYbn6NxhjUA7mS7Fg4uJBcMOX5S6G/TurGOnKGQ=
7188,1lCazR8Hgjf7rix+0OKadXOAwONVIkiXfa3EIcE+134=,9sPfXcLyuwR3Dw3CsBWQG7jzSObvRrIONbv0xd6mf+4=,,2021-12-19,15-18,2021-12-23,18:00 - 21:00,MAIN,iOS,NT,TAI WAI NT,NT-TSM,大圍,,,Private,oO7+lY0VEZMc0/dJ7hs6ohBQ8+mAQLyZUhNDZRU7g6E=,oO7+lY0VEZMc0/dJ7hs6ohBQ8+mAQLyZUhNDZRU7g6E=,,1,90 - 95,AA11852010001,Supermarket,超級市場,qz3r0UXmAb9YBx/6Ep78JDGp1UJQfiDqsE8UePobk8A=
7189,l5tM6b7PPxdaqSw8eQ1eTdRqBfyKwtvAw/CbHu3uKAU=,N6aycu3Pe7IjjV3GFEPPBhUsL/C2rDQ8JelKX7MjzC4=,,2021-12-19,21-24,2021-12-25,10:00 - 14:00,MAIN,iOS,HK,WAN CHAI HK,WTH,灣仔,,,Private,u1IYcfFn1TkSye9a/5TlceXUFyj4r4czcvnBacimPC4=,u1IYcfFn1TkSye9a/5TlceXUFyj4r4czcvnBacimPC4=,,3,100 - 200,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
7190,Ks5vGhPpuc7fzmkXDbKhlYhk1YFP2zD3QAxviEqdtdY=,FP9aINFRHeh3mda6yoeWJNy+evZoqQ5tmMcaMAX0s18=,,2021-12-19,15-18,2021-12-21,14:00 - 18:00,MAIN,Web,HK,KENNEDY TOWN HK,WTH-SRS,堅尼地城舖,,,Commercial,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,ChBns2+JoeXd0BhBLBr44suNMhqb+B0HufD0Vy65z9k=,,2,100 - 200,AA11852010001,Supermarket,超級市場,nG/nVayLZaqGQof3yWWCrNtQ0dQ1AcQ+1Bm22iPHCoc=
7191,Lkk1HScUjVZHAyY4ZlHaT88a6t4MWaGXCK3jXeI+zaY=,Vgph1RxhJoTVcWBgmRS/2h1ALLCwBvPt7Y75A6NG+dA=,,2021-12-19,21-24,2021-12-25,18:00 - 21:00,MAIN,iOS,HK,HAPPY VALLEY HK,ETH,跑馬地(樂),,,Private,KkflgXk9pP4O5y0Lj6XrTqysXDcoUgoADNnDF8gCgWc=,KkflgXk9pP4O5y0Lj6XrTqysXDcoUgoADNnDF8gCgWc=,,3,300 - 400,AA11852010001,Supermarket,超級市場,2WdvjBqtGbuVkJqrqu/S6UbfReJjL3cxiBLYv3gLWRs=
7192,/bXudxOdCuPzoqEgf/hC5D7CJvHua3zl8YWodfrj1HA=,Pk1zlMN9gSgtitrUJcF+6zP3UlPH4xuD/CUXtTkZeio=,,2021-12-19,00-09,2021-12-23,18:00 - 21:00,MAIN,iOS,KLN,KOWLOON STATION KLN,WTK,九龍站(擎),SORRENTO,擎天半島,Private,5k0Ug8TgoRic+nMatp0aR49X7+0PSdd57aJuADiCClE=,5k0Ug8TgoRic+nMatp0aR49X7+0PSdd57aJuADiCClE=,,1,100 - 200,AA11852010001,Supermarket,超級市場,2WdvjBqtGbuVkJqrqu/S6UbfReJjL3cxiBLYv3gLWRs=
7193,ihBDfnZOShttu+olN2jwxnyvweX75ywSTCowd29WL8g=,rKaPY00Rf045S8qjj5JfUZ5Z2Rq7oIHokiMcp/6MUzQ=,,2021-12-19,09-12,2021-12-21,14:00 - 18:00,MAIN,Android,HK,NORTH POINT HK,ETH,北角,,,Private,UV41rn1qCNJWFNWuGwKrbTW5OEYkxFPPWQRBbTV7its=,UV41rn1qCNJWFNWuGwKrbTW5OEYkxFPPWQRBbTV7its=,,1,100 - 200,AA11852010001,Supermarket,超級市場,2WdvjBqtGbuVkJqrqu/S6UbfReJjL3cxiBLYv3gLWRs=
7194,84Vt/il2AjgRoF7DZh7klgSDiRxBfasmELgczFbo+fk=,ggmLyaJRsfVn1FI0FHgVqn+Qq+KKylNCaHUNw7GOPLo=,,2021-12-19,21-24,2021-12-25,14:00 - 18:00,MAIN,iOS,KLN,KWUN TONG KLN,ETX,觀塘,,,Private,5uSupfTttYHkX7Ww78OD6LwzNhKA1PNH+MFLcyQNrBY=,5uSupfTttYHkX7Ww78OD6LwzNhKA1PNH+MFLcyQNrBY=,,1,38 - 40,AA11852010001,Supermarket,超級市場,3dJMKU3IamRmRC0FShTWtMlKGJ3OhFLfx9B0mijZI8Y=
7195,x8HgybYG/pB2IbfmwbbUqQI/IRUTpx9OmH6aZFWHY/U=,oWF4JONhjNBUK7ELR/sXyncZ9x0a1G9nP6N0NrvsOXY=,,2021-12-19,21-24,2021-12-22,18:00 - 21:00,MAIN,iOS,NT,TAI PO NT,NT-ST,大埔,FU HENG ESTATE,富亨邨,Public,BsmbcvGoIBkaeaSOKNbParBrjiPMILMzKEP9PatXNaU=,BsmbcvGoIBkaeaSOKNbParBrjiPMILMzKEP9PatXNaU=,,2,90 - 95,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
7196,ZdoM2d89Bm/ISQta4+InQ+VlGnbnPFLyfr3qtauX9OI=,hFHMTADnieKbmWeJ9d9GMXwknWE4s1Q6WnV87ORhAHY=,,2021-12-19,18-21,2021-12-23,10:00 - 14:00,MAIN,iOS,HK,AP LEI CHAU HK,WTH,鴨脷洲,SOUTH HORIZONS,海怡半島,Private,RemgkAgGRIy73DzAJuoNRWkFq0OA1uVXLd0e971QCrU=,RemgkAgGRIy73DzAJuoNRWkFq0OA1uVXLd0e971QCrU=,,1,44 - 46,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
7197,GoXLjf8kKHOGRT4slSsS6kvnP7GjN5TBHDD42pEuBVw=,Nd5/jn+AiUsHD+Rii4rQIMHYWrMXA5MsfUUb/CjQhNs=,,2021-12-19,15-18,2021-12-21,18:00 - 21:00,MAIN,iOS,NT,SHEUNG SHUI NT,NT-SHE,上水上水中心店,,,Commercial,RemgkAgGRIy73DzAJuoNRWkFq0OA1uVXLd0e971QCrU=,RemgkAgGRIy73DzAJuoNRWkFq0OA1uVXLd0e971QCrU=,,1,44 - 46,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
7198,Cisar67WM2VUVzFAIJ/69uFKgiQx0XuQF1jPUVPi/Zo=,g83iFebZCnrDWHd8qoJfob2wPN7h+IVfERFBAWJctZA=,,2021-12-19,00-09,2021-12-23,14:00 - 18:00,MAIN,iOS,HK,BRAEMAR HILL HK,ETH,寶馬山(B),,,Private,I0ES3wsm5JDQiAY976Pk+yN0FqxwNuCOY/HHVpaRJz0=,I0ES3wsm5JDQiAY976Pk+yN0FqxwNuCOY/HHVpaRJz0=,,1,48 - 50,AA11852010001,Supermarket,超級市場,k+QzcxUjLL5RIEkbTu6KP9GttGYSLSWypNHHjW39umU=
7199,/HaAJEVM2AxJsc4kdk5hmSmDHxiu6c23UPVRTS3QxeA=,o+C0uUyj6X1MnbdF6UhH7bt67r9NS4IGR067dzippto=,,2021-12-19,18-21,2021-12-25,18:00 - 21:00,MAIN,Android,NT,MA ON SHAN NT,NT-TSM,馬鞍山(北),SADDLE RIDGE GARDEN,富寶花園,HOS,TLDDByuE5W4XY+rDrwx1dM5tFgcuTQ9+PM11syL6ybI=,TLDDByuE5W4XY+rDrwx1dM5tFgcuTQ9+PM11syL6ybI=,,1,48 - 50,AA11852010001,Supermarket,超級市場,WP21l83t1nURS258kPleH1nShJCmoGWGCVqNUKs/I10=
7200,SGycP0KL3/UDpAs055g0qfx5rArluWSNxrgY5cU3Jfo=,yf+gqI1soD/1gEkveZd/wDD1mbMDT7NyyIc6ocV6Cgg=,,2021-12-19,12-15,2021-12-25,18:00 - 21:00,MAIN,iOS,KLN,CHOI WAN KLN,ETX,彩虹,,,Public,zppjyTvMgkeam6/W92gNiTxYGNBmUDX6BIz3j7kdrSU=,zppjyTvMgkeam6/W92gNiTxYGNBmUDX6BIz3j7kdrSU=,,1,44 - 46,AA11852010001,Supermarket,超級市場,4O6k2RQ8/+TPBvmn5jhOD9SaN4K9eBnbcVHY0XSJTAI=
7201,KY+1Z0nDaU/2Jx3kTdWficcMtGXPMC32fRuGYfiL20c=,28hwEkIOrm4zBmuLcPVpQBry93fONJmr/T2KeAvcR+s=,,2021-12-19,21-24,2021-12-22,14:00 - 18:00,MAIN,iOS,NT,MA ON SHAN NT,NT-TSM,馬鞍山,,,Private,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,,1,75 - 80,AA11852010001,Supermarket,超級市場,BlFXga8qYUKOpM4eFuvjovohwlrNV0CeSVRCSdvz/FA=
7202,mQ+K7QbuOBohi8hJPOQvJWU1CfeB0gyVa1zN8MhFgVo=,BHxXYqEk5M2mLTKQsHH9GTUTRCqe5F5wqA8nP2ri4NY=,,2021-12-19,09-12,2021-12-23,14:00 - 18:00,MAIN,Android,NT,MA ON SHAN NT,NT-SSC,新界馬鞍山新港城店,,,Commercial,x+yhdqqIvV4kE+aYt0LD7kH37S6oF4+k5xsjBuww3Jk=,x+yhdqqIvV4kE+aYt0LD7kH37S6oF4+k5xsjBuww3Jk=,,1,75 - 80,AA11852010001,Supermarket,超級市場,AT3VO5V0/I7p++d4an6uMIPwhm/KBaCS/SOp9lOtqHY=
7203,IhOz6B9Z/J3DG5GMsRlLHaLym88UWfY0wpw1DIOqlAg=,wqnwinwPXd5BAsPfvHRnbjE31VY8YZNN8jfCaHOIfU0=,nnJ//s9ojeHtnAfpsvVm3wrURV+SOmq+uhNm3MZ399Y=,2021-12-18,15-18,2021-12-29,18:00 - 21:00,MAIN,,NT,KWAI CHUNG NT,WTX,下葵涌,KWAI CHUNG ESTATE,葵涌邨,Public,TLDDByuE5W4XY+rDrwx1dM5tFgcuTQ9+PM11syL6ybI=,TLDDByuE5W4XY+rDrwx1dM5tFgcuTQ9+PM11syL6ybI=,,1,46 - 48,AA11852010001,Supermarket,超級市場,WP21l83t1nURS258kPleH1nShJCmoGWGCVqNUKs/I10=
7204,q4E2EY/6GzszYAC76mBC0QGktSPkonBMVvgKuCPbvcg=,/Ximz5X/FXi5bPwpTvSIO1rVEaiV3e7/q2kH9l/VTrc=,,2021-12-18,00-09,2021-12-19,14:00 - 18:00,MAIN,Android,HK,SAI YING PUN HK,WTH-FSS,西營盤舖,,,Commercial,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,sjrrmYUr9py2Xnj1+8ZjQ0LsvosMoufJgsVmSqwpOlc=,,1,70 - 75,AA11852010001,Supermarket,超級市場,BlFXga8qYUKOpM4eFuvjovohwlrNV0CeSVRCSdvz/FA=
7205,gjtnwPs9PvK5jj8DSZgXj9pcQHjR9kvQGAqF/LEc85o=,38gThIQD54ypSCPxGa8h10XfurlU3ED5eS31cX8Vd2g=,,2021-12-18,00-09,2021-12-21,18:00 - 21:00,MAIN,iOS,NT,SHATIN NT,NT-SHA,沙田 - 沙田中心店,,,Commercial,sMLKvjNutwGXp6Z5sY949ftASqOZN1UTDrqhwzAGx5g=,sMLKvjNutwGXp6Z5sY949ftASqOZN1UTDrqhwzAGx5g=,,1,90 - 95,AA11852010001,Supermarket,超級市場,b+AqcPAa4lXbxwSyOpUZRtzZ4aDWC1Osr5VBlnzUd5E=
7206,yp35EwCu+eDnbl46/7xEUluDv6AUNsCrD382uwvEP6Q=,eQuv+IsDBqBNMNzbZpF/KVp2WpzWaRvW2au07ioptJQ=,,2021-12-18,00-09,2021-12-24,18:00 - 21:00,MAIN,iOS,NT,TAI PO NT,NT-ST,大埔滘,,,Private,LCLZzrwmvysw2jLUBigW+Egy/HOEIx3IX+r4hoLTk3w=,LCLZzrwmvysw2jLUBigW+Egy/HOEIx3IX+r4hoLTk3w=,,1,38 - 40,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
7207,yp35EwCu+eDnbl46/7xEUluDv6AUNsCrD382uwvEP6Q=,eQuv+IsDBqBNMNzbZpF/KVp2WpzWaRvW2au07ioptJQ=,,2021-12-18,00-09,2021-12-24,18:00 - 21:00,MAIN,iOS,NT,TAI PO NT,NT-ST,大埔滘,,,Private,L5OXpxlNiW3NY3gpkE5bJqjGgNh6G8hb+nbacBVzGKY=,L5OXpxlNiW3NY3gpkE5bJqjGgNh6G8hb+nbacBVzGKY=,,1,38 - 40,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
7208,ky5VjwabrlmarPHIxQ9i4txCiUTBMq/8dXELsD1bwDQ=,1tIXLkxVnhmfX+h3zjpX7BEgSHneGHJL9igy1/lmrCI=,,2021-12-18,21-24,2021-12-22,18:00 - 21:00,MAIN,iOS,NT,TSUEN WAN NT,NT-TSU,荃灣港鐵荃灣站店,,,Commercial,lg6I5WUqvys8/e3Dj7EAhQ2/mCfE9LdpbSPIyGKWnuY=,lg6I5WUqvys8/e3Dj7EAhQ2/mCfE9LdpbSPIyGKWnuY=,,1,100 - 200,AA11852010001,Supermarket,超級市場,A/dprvZaAuogaZDzRal25zAQtJ5wPQZhKR+WsK6soOY=
7209,tJeuBwm0F9dWHZZVJvGAgykGB397DO5fRlU0ZSLq3/M=,rPfM7cspygZNIlYZYB27r/pfPywKlDn7UIV2jZFyUQE=,,2021-12-18,12-15,2021-12-22,18:00 - 21:00,MAIN,Android,KLN,KOWLOON CITY KLN,WTX,九龍城,,,Private,VnvOwmZiIFZuU0/grDdA/NGNXtVGQ/xa+61PB1DzBwI=,VnvOwmZiIFZuU0/grDdA/NGNXtVGQ/xa+61PB1DzBwI=,,1,65 - 70,AA11852010001,Supermarket,超級市場,Wnu6KkAvdJGYU5GGE7chwXkLSSyD9UxxrbRuFMnA+Gk=
7210,6xxiynitnoGar9ur85NoNIlDqlVkQG633Pnf13CaraA=,HAp6Gw26kEs3fLgeQ3e2gX5CtUimQnPNvwKt83X6OFs=,,2021-12-18,00-09,2021-12-23,10:00 - 14:00,MAIN,iOS,HK,NORTH POINT HK,ETH,北角(堡),,,Private,9LSwc2RQxYUoq8G+Q/9Bs2PflPFG2Bw4Ui78WsPjDQU=,9LSwc2RQxYUoq8G+Q/9Bs2PflPFG2Bw4Ui78WsPjDQU=,,1,65 - 70,AA11852010001,Supermarket,超級市場,Wnu6KkAvdJGYU5GGE7chwXkLSSyD9UxxrbRuFMnA+Gk=
7211,tjIQRLidhoIfhsIkFfUDp6Lubr05S/lj+eFilTTDaYs=,X97d4C9x44a0yotaNS7iI5Fx2Ma3hHOHonNjjH8JqfI=,,2021-12-18,18-21,2021-12-23,10:00 - 14:00,MAIN,iOS,HK,TAI KOO HK,ETH,太古,,,Private,9LSwc2RQxYUoq8G+Q/9Bs2PflPFG2Bw4Ui78WsPjDQU=,9LSwc2RQxYUoq8G+Q/9Bs2PflPFG2Bw4Ui78WsPjDQU=,,2,100 - 200,AA11852010001,Supermarket,超級市場,Wnu6KkAvdJGYU5GGE7chwXkLSSyD9UxxrbRuFMnA+Gk=
7212,ODi63NIqq0EueNPR0E+knJYHZFkg2UI8IxKA5SzbQCM=,vms2Yb+XeHmSW+uNWzqLR0DzKj8fRHrqPH3rigXMiAo=,,2021-12-18,00-09,2021-12-20,10:00 - 14:00,MAIN,iOS,NT,TIU KENG LENG NT,ETK,調景嶺,LE POINT,城中駅,Private,4oyH8S3HxbAX9uZ1MSVNaeWYhddQF1RJ5mrFo5/d97U=,4oyH8S3HxbAX9uZ1MSVNaeWYhddQF1RJ5mrFo5/d97U=,,1,50 - 55,AA11852010001,Supermarket,超級市場,0ZdHba+JUNqi1Cs9EBM9sETy2MARJ+wJCleztdD64y8=
7213,gT1z4bZkyuPwGoQ642SfQFC/YWAeD3zDpiyGs1AK1eY=,IeGjZTphHI7jTIQ9NVNrtd3d++DLCq2sbZXtGctus+s=,,2021-12-18,21-24,2021-12-24,18:00 - 21:00,MAIN,Android,NT,HANG HAU NT,ETK,坑口,FU NING GARDENS,富寧花園,HOS,5uSupfTttYHkX7Ww78OD6LwzNhKA1PNH+MFLcyQNrBY=,5uSupfTttYHkX7Ww78OD6LwzNhKA1PNH+MFLcyQNrBY=,,1,38 - 40,AA11852010001,Supermarket,超級市場,3dJMKU3IamRmRC0FShTWtMlKGJ3OhFLfx9B0mijZI8Y=
7214,Y4uCpfQInc9i//68nLrBxOE2BGQxNnV5PlF00T0fUHs=,YU1jwhBer2BCMgdzRHHKR0XwqMwcMSFZaq3hBEV5eAg=,,2021-12-18,21-24,2021-12-22,10:00 - 14:00,MAIN,iOS,NT,TAI PO MARKET NT,NT-ST,大埔墟,,,HOS,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,6HExTbvRAK0OfwajW7FfrwBhw6Rf5ti9FHX2/jobm1s=,,1,50 - 55,AA11852010001,Supermarket,超級市場,uGK0idfopzQhABxlYD120PveJpV0eI4lChfxfvwZSw0=
7215,8go1M+U47RFmIwuzT+22c7jdhM1vc1GZk92Vz0KqFrw=,7LhlMU1XKzZTY+ASEdJRcpLHmsmvFStBeOmGQnWUv2Y=,,2021-12-18,18-21,2021-12-22,18:00 - 21:00,MAIN,iOS,HK,MID-LEVELS HK,WTH,半山(羅),,,Private,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,8Y/DjBtv1xIdIWNshmfCJg8kELviX5WLBdY974LXdYg=,,1,44 - 46,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
7216,T8alUeWQvD0yIr7t3H7C2SDrTuOgwEoQPbkrX1cr6mg=,0bSv02D24srEe+en0OhHvrVcKXMq7mxNgZ2+pUShq34=,,2021-12-18,12-15,2021-12-23,14:00 - 18:00,MAIN,iOS,NT,TUNG CHUNG NT,NT-TW,東涌(東昇),,,Private,/ZGziHzbpUp/qLPtYQzyjgYtrtxpRAUoo7IGCHcia48=,/ZGziHzbpUp/qLPtYQzyjgYtrtxpRAUoo7IGCHcia48=,,1,80 - 85,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
7217,lMeD2RDBS5t5mXccHagZuIvbDLpWW6CQm+7SgBpHcKU=,1bYDq0sY71lMpkt3UoUUiaOb/lMpboWYURdVPl0aCfY=,,2021-12-18,21-24,2021-12-28,14:00 - 18:00,MAIN,iOS,KLN,WONG TAI SIN KLN,ETX,黃大仙,,,Private,vGztiC1eJcCPZa4BXQRyRiaOCcwiS4XWRiDCGH592Yc=,vGztiC1eJcCPZa4BXQRyRiaOCcwiS4XWRiDCGH592Yc=,,1,46 - 48,AA11852010001,Supermarket,超級市場,S823caloPsOwGqK0yguJqdOlsC9bDGE70yLa/E+552Y=
7218,QQOJsbhwxaZirVimilI4oKM1HDfFvcMRz8qXBuOatK0=,tGhAJ/a9MiW7m1Ti3+6pijEb4a76zldtqV6N8OpH4vE=,,2021-12-18,15-18,2021-12-21,10:00 - 14:00,MAIN,Web,NT,LOHAS PARK NT,ETK,日出康城,LOHAS PARK PHASE 2A,日出康城2期,Private,vGztiC1eJcCPZa4BXQRyRiaOCcwiS4XWRiDCGH592Yc=,vGztiC1eJcCPZa4BXQRyRiaOCcwiS4XWRiDCGH592Yc=,,1,46 - 48,AA11852010001,Supermarket,超級市場,S823caloPsOwGqK0yguJqdOlsC9bDGE70yLa/E+552Y=
7219,FRksq9TkND6o2QYzPbbHrS6fHS/Tr0aNYmGOZ6QMqcQ=,ToKyDrsQ7GFNKjaFF+ulgJEZ9NwtOlpnYVnzAhWuhAI=,,2021-12-18,12-15,2021-12-22,14:00 - 18:00,MAIN,Android,NT,FANLING NT,NT-ST,粉嶺,,,Private,PpFObfYAuhKZhcDX6U2XUv+wPG1XAto0WuL+bM39kbc=,PpFObfYAuhKZhcDX6U2XUv+wPG1XAto0WuL+bM39kbc=,,1,100 - 200,AA11852010001,Supermarket,超級市場,EpOAgCGOV5kpyqY1cJGDTUa05SNpmdEsOet4gYMGTwU=
7220,oNycksUTwBFobSQ97r2Rhqf+oVUMzRKv35tumqUevbI=,CAPv52TUINxwpfFN89Hc+CsuYpGA6OXLjJ3lXUQIcFE=,,2021-12-18,18-21,2021-12-24,10:00 - 14:00,MAIN,iOS,HK,SAI WAN HO HK,ETH,西灣河,LEI KING WAN,鯉景灣,Private,lMky16qXd1pjPNdCWISpB0YIEMi0FCoYKKyRoEUzyjc=,lMky16qXd1pjPNdCWISpB0YIEMi0FCoYKKyRoEUzyjc=,,1,48 - 50,AA11852010001,Supermarket,超級市場,aYlFTOsH9adAOAcKgbBqdoezsrsFO1pltjT8e9G3Qzc=
7221,fqSfClO/Lg+mp5ztnJBCcLIE0ci02hg5bfTDJtsmxfk=,QtXHtzhKN440xgNZf0DAKZ4VFVHB9Gbp54NLNA6ctco=,,2021-12-18,18-21,2021-12-22,14:00 - 18:00,MAIN,iOS,HK,AP LEI CHAU HK,WTH,鴨脷洲,SOUTH HORIZONS,海怡半島,Private,CCN1rccLWYK0LL3wzlmNI/ZXZT6g7NO87dBOoRW7lMg=,CCN1rccLWYK0LL3wzlmNI/ZXZT6g7NO87dBOoRW7lMg=,,2,90 - 95,AA11852010001,Supermarket,超級市場,4O6k2RQ8/+TPBvmn5jhOD9SaN4K9eBnbcVHY0XSJTAI=
7222,oVD+5VKOLjiROI2X/ndrny65hxxJY5m+3gWcFyU7qBU=,ZHaB30EXq6Q5dom1c1kQcfV6hh3KLxgJ9xCaH8acluU=,,2021-12-18,21-24,2021-12-21,10:00 - 14:00,MAIN,Web,NT,TSING YI NT,NT-TW,青衣,CHEUNG ON ESTATE,長安邨,Public,+UUfuGCxlwMi6thONTzMJ7L+VfQDPbX5V+LtxDM5TQI=,+UUfuGCxlwMi6thONTzMJ7L+VfQDPbX5V+LtxDM5TQI=,,1,26 - 28,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
7223,oVD+5VKOLjiROI2X/ndrny65hxxJY5m+3gWcFyU7qBU=,ZHaB30EXq6Q5dom1c1kQcfV6hh3KLxgJ9xCaH8acluU=,,2021-12-18,21-24,2021-12-21,10:00 - 14:00,MAIN,Web,NT,TSING YI NT,NT-TW,青衣,CHEUNG ON ESTATE,長安邨,Public,GdsaZ3x/jR9lnbFWSewdmOGgKtrZfL+E3m46iTz1w3w=,GdsaZ3x/jR9lnbFWSewdmOGgKtrZfL+E3m46iTz1w3w=,,1,30 - 32,AA11852010001,Supermarket,超級市場,FNCDNXxvqJHIzlSFEG8e38j8bXtsjN+A5p2KuCsznpM=
7224,nJyVjl2l7AZqjJFMFAF2CJ0eEkmcP+5Wgn97MJWXfj0=,T0FYURlRYidMieG+lCNXFVjylZao6L/rfP6sMahaoAw=,,2021-12-18,00-09,2021-12-21,10:00 - 14:00,MAIN,Web,NT,TAI PO NT,NT-ST,大埔滘,,,Private,Pr/Ru3NZZkAk7Rk7PXUEnODQINGTqfdFqYolpWHr+Kw=,Pr/Ru3NZZkAk7Rk7PXUEnODQINGTqfdFqYolpWHr+Kw=,,1,200 - 300,AA11852010001,Supermarket,超級市場,6oix42Nelc2UoADaLTDI+A5+fSe8AsC7LUyumpLT0PM=
7225,9mV5DmGODk5AnS0QIEgHrn6Zqzj6bQEWmZTYpnUfIfU=,WZfRKJWwVB5pG1ZEfvfY7ujpShIrt7rbiJnWmmZe1Vs=,,2021-12-18,12-15,2021-12-26,14:00 - 18:00,MAIN,iOS,,,,,,,,BZ/nqrQCMXESj3qPWmBjF2AtwhFkUdOawTK3bgUC8dI=,BZ/nqrQCMXESj3qPWmBjF2AtwhFkUdOawTK3bgUC8dI=,,2,100 - 200,AA11852010001,Supermarket,超級市場,GZITkYbn6NxhjUA7mS7Fg4uJBcMOX5S6G/TurGOnKGQ=
7226,uQWRlAWaipSl2nI6g/1dygt9alSlGgXcRNtoqtWamSQ=,/6isDslbZabRjXLYTaHJnoXWemmrWI6LkxgfgMugqYM=,,2021-12-18,12-15,2021-12-21,14:00 - 18:00,MAIN,iOS,HK,ABERDEEN HK,WTH-NOB,香港仔 - 華貴坊店,,,Commercial,BCZJCWb6hWH6N+q5Yr/wKoJYYhhjdM2uJy3DMEKTF50=,BCZJCWb6hWH6N+q5Yr/wKoJYYhhjdM2uJy3DMEKTF50=,,1,48 - 50,AA11852010001,Supermarket,超級市場,GZITkYbn6NxhjUA7mS7Fg4uJBcMOX5S6G/TurGOnKGQ=
